-51.0509,7.1772,74.377
-18.219,9.0941,92.529
18.787,9.2479,91.562
51.8851,7.7978,73.507
77.002,5.3357,45.35
83.888,1.9457,8.501
84.123,-1.8083,-29.638
-86.9731,-32.2157,-27.848
-85.5651,-30.6287,11.153
-76.4071,-29.7307,49.217
-52.9281,-28.9058,80.304
-18.3541,-28.3219,98.22
20.2199,-28.1481,98.172
55.1139,-28.3862,80.474
79.0059,-28.9863,49.628
85.9999,-29.8203,11.248
88.6249,-32.2723,-28
-78.1602,-60.7567,-23.824
-76.6802,-60.8317,12.88
-68.1152,-62.9747,47.252
-46.9142,-64.6908,75.296
-15.8202,-65.5999,91.164
19.4198,-65.595,92.405
50.6738,-64.4822,76.13
71.0958,-62.6243,47.328
78.5198,-60.4323,12.902
78.9027,-60.9553,-23.805
-64.5973,-87.6558,-19.014
-62.9593,-87.5028,12.952
-54.0103,-89.8988,37.332
-35.8874,-91.6669,55.504
-12.0474,-92.6069,65.508
13.9226,-92.694,66.958
37.7986,-91.6291,56.733
54.6087,-89.6402,37.035
63.1117,-87.2282,12.856
65.0137,-87.8062,-18.952
-42.8624,-108.073,-13.151
-40.1204,-107.129,12.061
-31.9514,-108.252,23.047
-19.8624,-108.942,29.76
-6.9194,-109.26,32.71
6.8036,-109.163,31.582
20.2936,-108.914,28.944
32.1756,-108.252,22.255
41.0976,-107.245,12.138
43.8946,-109.127,-13.17
-14.8504,-117.987,-6.92
15.0946,-118.018,-6.933
-14.8107,87.2351,-4.477
15.1623,88.091,-4.551
-54.8298,66.4132,-29.704
-51.1757,70.8362,-1.755
-39.6407,74.8671,13.678
-27.2187,78.7091,28.375
-9.1977,80.6051,35.133
10.4823,80.865,35.359
28.5803,79.3029,28.47
40.9403,75.7399,13.86
52.0293,71.8468,-1.92
55.7542,67.1698,-29.824
-71.5079,41.1193,-30.854
-68.5558,45.2843,3.002
-58.4878,50.6722,30.192
-39.9798,55.2601,52.6
-13.3838,57.9021,64.332
15.8342,58.4559,64.992
41.7942,56.2259,51.499
60.0522,52.0858,28.708
71.9592,47.1917,2.475
72.7981,41.8218,-31.026
-82.9559,13.3203,-30.808
-80.1139,16.3903,6.85
-71.2099,20.8203,41.324
-48.5119,24.5292,69.136
-17.3439,27.0241,86.923
18.4181,27.2709,86.437
49.5481,25.2378,68.43
73.2191,22.0067,41.297
81.5801,17.6837,6.564
83.3711,13.5477,-30.749
-85.1321,-17.0557,-28.731
-82.9461,-14.8827,10.009
-75.2941,-12.6397,47.904
-51.5811,-10.7548,78.035
-18.279,-9.4319,97.356
19.678,-9.3041,95.706
53.8059,-10.1442,77.73
78.1249,-11.7353,47.84
85.1369,-13.9063,9.89
86.0999,-17.0883,-28.756
-84.8102,-47.2457,-26.22
-82.7042,-46.2977,11.974
-73.3012,-46.7917,49.109
-51.0492,-47.1758,80.016
-17.3542,-47.3419,97.41
20.6798,-47.2321,98.072
53.9968,-46.8902,80.077
76.5498,-46.3733,49.14
85.1998,-45.8073,12.102
85.4428,-47.2213,-26.176
-72.1773,-74.6277,-21.536
-70.1133,-74.8677,12.999
-61.7283,-77.6238,43.028
-41.6733,-79.7528,66.715
-13.9613,-81.0029,81.003
17.2977,-80.981,81.641
44.7477,-79.6111,67.655
63.6267,-77.3022,43.119
72.1037,-74.4993,13.025
73.2817,-75.0773,-21.576
-54.7754,-98.9768,-16.193
-51.9284,-98.4438,12.304
-43.3424,-100.1629,30.009
-28.0074,-101.361,42.379
-9.5034,-102.06,49.418
10.2356,-102.029,48.942
28.6476,-101.3901,42.138
44.2206,-100.2191,29.808
52.8386,-98.536,12.25
55.8596,-99.894,-16.208
-14.8054,-115.1,11.829
15.1456,-115.191,11.833
-15.1584,-118.242,-26.048
15.1286,-118.151,-26.081
-36.1247,72.3801,-45.852
-43.5117,78.5802,-9.24
-33.2847,81.2071,-1.14
-22.3517,83.5621,6.071
-12.2417,86.1941,14.188
0.1703,87.322,17.442
13.6223,86.7579,15.302
24.1013,84.3769,7.433
33.9133,81.8119,-1.035
43.9483,79.2958,-9.3
37.7123,72.1679,-46.197
-59.3398,52.6802,-48.77
-63.2618,55.9922,-11.173
-55.8198,61.3962,11.884
-43.3817,66.3672,32.811
-23.5817,69.9171,47.293
0.2763,71.28,52.092
25.5583,70.5559,47.827
45.1522,67.2748,32.731
58.0002,62.5998,11.9
64.6732,57.2738,-11.46
60.6012,52.2668,-49.038
-78.4839,28.7703,-50.522
-76.6149,28.6533,-11.508
-71.5059,33.9263,20.993
-55.9399,38.7162,49.788
-30.6548,42.4151,71.04
0.3512,44.074,79.141
32.6451,43.1009,70.795
57.5042,39.8518,48.811
74.2501,35.4997,20.38
79.0341,30.3437,-11.997
79.9201,28.9417,-50.914
-87.362,-0.5147,-49.837
-82.668,-0.9417,-10.284
-80.133,2.5853,27.312
-64.161,5.8313,60.885
-35.749,8.3091,85.459
0.3911,9.508,95.56
36.07,8.6519,83.832
65.164,6.6198,60.052
81.544,3.6637,27.201
83.168,0.1817,-10.364
85.393,-0.9523,-49.52
-86.6321,-31.2377,-47.178
-85.9331,-31.0927,-8.474
-81.5431,-30.1727,30.273
-66.1281,-29.2957,65.898
-36.9301,-28.5699,91.734
0.3959,-28.163,101.269
38.5399,-28.2251,90.976
68.8539,-28.6403,66.41
84.5529,-29.3783,30.878
85.9999,-30.2803,-8.435
86.7619,-31.7313,-47.253
-80.7152,-60.6457,-43.594
-78.5992,-59.7237,-4.758
-73.6642,-61.9227,30.38
-59.4112,-63.9248,62.672
-32.7283,-65.3199,85.944
0.3658,-65.75,94.058
35.8918,-65.1381,85.98
62.2558,-63.6152,62.719
76.6708,-61.5483,30.543
79.3188,-59.3033,-4.84
81.5598,-61.2153,-43.8
-64.5703,-86.4318,-38.324
-64.5833,-86.2218,0.033
-58.7123,-88.7048,25.193
-46.1603,-90.8878,47.446
-24.6483,-92.2919,62.076
0.2727,-92.758,67.342
26.4367,-92.2951,63.199
47.1437,-90.7122,47.678
60.8127,-88.5042,25.662
65.1517,-85.9432,-0.009
65.0377,-86.7182,-38.448
-43.1284,-107.516,-32.387
-42.9764,-106.493,5.773
-36.2344,-107.716,17.75
-25.9844,-108.616,26.544
-13.6644,-109.266,32.856
0.1676,-109.276,32.79
13.6506,-109.106,30.936
26.6636,-108.668,26.415
37.7006,-107.84,18.069
43.6696,-106.599,5.726
43.1766,-107.444,-32.463
-29.3914,-114.511,-10.02
0.0525,-119.343,-3.936
29.5526,-113.636,-10.051
-84.1611,-16.0187,-9.346
-72.4343,-73.4527,-2.487
85.0799,-15.0203,-9.49
73.0557,-73.0683,-2.54
-86.0761,-44.9897,-67.986
85.7939,-45.0093,-68.031
-86.0761,-24.9897,-67.986
85.7939,-25.0093,-68.031
